lineup_id,contest_id,contest_name,entry_fee,total_salary,projected_points,position,player_name,team,salary,projection
14943566_4,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_4,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_4,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_4,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_4,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_4,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_4,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_5,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_5,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_5,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_5,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_5,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_5,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_5,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_5,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_5,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_6,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_6,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_6,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_6,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_6,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_6,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_6,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_6,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_6,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_7,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_7,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_7,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_7,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_7,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_7,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_7,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_7,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_7,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_8,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_8,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_8,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_8,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_8,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_8,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_8,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_8,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_8,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_9,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_9,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_9,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_9,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_9,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_9,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_9,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_9,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_9,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_10,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_10,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_10,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_10,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_10,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_10,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_10,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_10,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_10,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_11,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_11,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_11,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_11,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_11,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_11,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_11,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_11,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_11,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_12,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_12,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_12,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_12,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_12,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_12,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_12,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_12,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_12,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_13,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_13,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_13,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_13,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_13,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_13,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_13,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_13,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_13,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_14,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_14,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_14,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_14,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_14,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_14,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_14,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_14,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_14,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_15,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_15,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_15,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_15,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_15,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_15,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_15,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_15,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_15,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_16,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_16,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_16,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_16,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_16,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_16,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_16,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_16,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_16,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_17,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_17,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_17,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_17,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_17,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_17,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_17,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_17,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_17,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_18,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_18,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_18,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_18,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_18,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_18,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_18,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_18,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_18,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_19,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_19,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_19,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_19,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_19,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_19,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_19,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_19,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_19,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_20,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_20,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_20,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_20,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_20,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_20,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_20,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_20,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_20,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_21,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_21,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_21,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_21,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_21,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_21,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_21,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_21,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_21,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_22,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_22,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_22,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_22,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_22,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_22,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_22,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_22,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_22,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_23,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_23,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_23,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_23,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_23,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_23,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_23,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_23,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_23,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_24,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_24,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_24,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_24,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_24,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
14943566_24,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Justin Jefferson,MIN,30,22.5
14943566_24,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,TE,Travis Kelce,KC,28,23.3
14943566_24,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,K,Justin Tucker,BAL,15,9.9
14943566_24,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,DEF,San Francisco 49ers,SF,18,12.7
14943566_25,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,QB,Patrick Mahomes,KC,35,24.7
14943566_25,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Christian McCaffrey,SF,38,29.5
14943566_25,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,RB,Saquon Barkley,PHI,37,26.4
14943566_25,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,Tyreek Hill,MIA,32,22.8
14943566_25,14943566,NFL $500 Guaranteed [$100 to 1st],0.25,264,194.7,WR,CeeDee Lamb,DAL,31,22.9
